year,ocean,platform_number,cycle_number,latitude,longitude,time,pres,temp,psal
2023,Pacific,6903001,90020,11.92260240170458,-168.00422696940942,2023-05-22 14:00:00,308.2870552623598,30.48086694440805,34.629114032301025
2023,Pacific,6902750,90021,-4.793596652848123,-92.02356972400192,2023-09-25 10:00:00,1642.2532148066102,19.909023773167387,31.87857476745879
2023,Pacific,6902750,90022,40.23278726043195,-164.66538743461717,2023-02-03 04:00:00,1084.4926052938551,8.447204759960444,38.09964606357647
2023,Pacific,6903010,90023,11.40433912108398,-82.50277545316267,2023-11-15 14:00:00,597.8172583736863,22.62836105815992,35.99789584265352
2023,Pacific,6903010,90024,27.429839136445025,-138.80843414253138,2023-12-17 08:00:00,1329.8314389541167,29.56183881144448,35.03629750127539
2023,Pacific,6903010,90025,8.264689003618372,-132.85099525853374,2023-03-14 00:00:00,1597.226861715862,13.897490192289748,31.88084748274684
2023,Pacific,6903001,90026,37.36250735108538,-78.77073129091123,2023-04-15 16:00:00,1437.201174406846,9.050872276272717,30.997513448893148
2023,Pacific,6903001,90027,57.26341513299012,-77.45470750351389,2023-04-21 19:00:00,1385.4281553434296,21.16894096214212,38.12949277279574
2023,Pacific,6902750,90028,-52.37692954696409,-102.96473973035204,2023-03-03 10:00:00,1003.552522327246,22.7774435053594,35.778074366583496
2023,Pacific,6903010,90029,57.93448741336434,-114.39516304532587,2023-02-16 16:00:00,1906.5628192488052,20.161981977946034,37.87927331329941
2023,Pacific,6902746,90030,-29.49404021461989,-105.2187868783636,2023-01-07 23:00:00,565.3281715608312,2.05679224352038,37.08904496331216
2023,Pacific,6902746,90031,2.6686142322524304,-168.54008209812756,2023-09-07 09:00:00,1705.9653650226237,23.312373832260324,30.391911082374996
2023,Pacific,6903010,90032,11.360482455310605,-159.06747072728874,2023-04-22 23:00:00,628.1415089812685,26.16202627735494,36.91875116077311
2023,Pacific,6903055,90033,-17.037499871910605,-154.8368160613561,2023-07-18 02:00:00,1998.9238328774943,4.747340107393954,35.81592604963592
2023,Pacific,6902746,90034,-48.53425649018452,-167.1890284610129,2023-06-28 15:00:00,1514.322078014126,20.6330125474432,39.287145431521004
2023,Pacific,6903001,90035,-11.16983091724918,-137.5374392123129,2023-01-05 12:00:00,860.3595984490753,2.3605685123264992,35.83486566586135
2023,Pacific,6902750,90036,51.684492954459,-85.22166878949126,2023-11-07 11:00:00,319.870212456447,32.574119441361724,36.41448236453079
2023,Pacific,6902746,90037,-16.356633948395498,-135.29080945383774,2023-07-07 20:00:00,970.1957060187084,30.807883625448937,39.902914585603405
2023,Pacific,6903001,90038,-17.531472805913175,-101.0148446405572,2023-03-13 18:00:00,986.6411399624982,27.78211081630367,31.067695720056044
2023,Pacific,6903001,90039,52.66443751157104,-160.05075913841543,2023-02-01 16:00:00,1655.623407886606,11.860581370284228,31.878354562549816
2023,Pacific,6903055,90040,-27.53971207151458,-168.21040681971718,2023-01-26 07:00:00,1870.3848377170164,33.06591796681982,37.93499818894048
2023,Pacific,6903055,90041,-50.826558395628815,-114.987459830465,2023-12-04 15:00:00,61.85270444847824,4.453408147575284,36.73633721599892
2023,Pacific,6903001,90042,33.30745049390963,-87.66349035527315,2023-07-16 23:00:00,924.5935741396848,13.13568200148586,38.59891671362841
2023,Pacific,6903055,90043,-18.604940031392022,-118.23307868615728,2023-10-27 12:00:00,1308.9885608134364,-1.877002880891507,39.07934892752536
2023,Pacific,6903010,90044,-2.163257532951839,-134.8827715330026,2023-01-27 15:00:00,1952.049832206278,32.00726946599435,34.059022031354544
2023,Pacific,6902746,90045,45.69251062468574,-97.96700819070172,2023-02-13 17:00:00,1619.3843323575156,13.007946222239951,38.043950667984376
2023,Pacific,6903055,90046,53.01769861047848,-138.1419520201988,2023-03-28 07:00:00,1278.9855294460488,25.782411530657296,37.51025755816367
2023,Pacific,6903010,90047,-3.103536742911487,-115.42495751233194,2023-01-24 14:00:00,1254.1368099435042,29.86619488710585,34.12136053314466
2023,Pacific,6903001,90048,-50.30675089361495,-74.07138510002238,2023-08-04 00:00:00,1150.4097273280815,28.26941685225452,36.7756492164789
2023,Pacific,6902746,90049,35.07102719789127,-126.90043080108272,2023-01-17 23:00:00,1438.577537836523,18.79170590960315,35.14952394910209
2023,Pacific,6902750,90050,52.88927472647976,-138.70422516606905,2023-02-23 12:00:00,929.3569818131068,-0.3918255585614782,32.9586194620682
2023,Pacific,6903055,90051,40.83507881963051,-111.71685573065524,2023-04-25 05:00:00,1397.9841335793062,27.62265861178616,34.3266211710275
2023,Pacific,6902750,90052,10.944753997767847,-88.2632340338974,2023-11-01 13:00:00,89.98224135513078,11.366990955631898,39.34858702580782
2023,Pacific,6903001,90053,24.803638196902227,-158.59671940127126,2023-01-13 02:00:00,351.11013467489306,31.14970725003338,37.19837587172454
2023,Pacific,6902746,90054,52.4018463664072,-115.46720914021849,2023-09-20 00:00:00,1381.313389151128,31.88100955403368,36.62111064793429
2023,Pacific,6903055,90055,-22.52283477452548,-93.04176887072023,2023-06-10 03:00:00,462.5979124003457,23.76555337709757,32.52133257452899
2023,Pacific,6902750,90056,-55.32709663187212,-105.5537528043806,2023-02-05 10:00:00,399.7017898470716,3.8333419819170262,35.788469637920926
2023,Pacific,6902746,90057,16.333080865806238,-164.18588691112868,2023-05-07 13:00:00,138.0265726893497,29.41070084155857,33.3004799706203
2023,Pacific,6903055,90058,-42.62958041793967,-121.65517864384242,2023-07-03 05:00:00,455.31327892843,1.7833844708688995,39.46172327707153
2023,Pacific,6902746,90059,13.147154472326832,-121.56149375239282,2023-01-25 16:00:00,1293.6417623743282,10.284131062595243,38.94019136534075
2023,Pacific,6903001,90060,-5.5316734217064365,-126.82686051523083,2023-05-28 17:00:00,1846.900848441365,20.262225495192663,36.75666596140456
2023,Pacific,6903010,90061,55.23204215161043,-73.61278568078627,2023-05-06 02:00:00,754.6170595780484,8.617178033400496,32.45373705080238
2023,Pacific,6903001,90062,44.60289839681022,-70.20523573144257,2023-10-12 18:00:00,359.1593772653532,0.789355345346658,36.21797903826574
2023,Pacific,6902746,90063,-42.70054605221575,-71.42824533953916,2023-07-25 05:00:00,41.96891411316339,10.815218109401556,34.08455215045784
2023,Pacific,6903001,90064,58.386022839841615,-115.70135847514088,2023-04-16 03:00:00,1376.205029574133,22.866174162199087,36.85394451393389
2023,Pacific,6902750,90065,-24.863639002993462,-105.96557980433596,2023-02-23 11:00:00,754.4944134892143,31.81337955972569,34.214170047885894
2023,Pacific,6902746,90066,-2.2072974917687844,-110.82893355513798,2023-03-02 14:00:00,499.8832338776136,12.710545209904168,33.07840473314192
2023,Pacific,6903010,90067,-24.70188379966024,-166.10740263426425,2023-12-08 12:00:00,28.16780975653765,1.0271767040595243,30.328523539929176
2023,Pacific,6903055,90068,-36.33804481661114,-118.2186314579406,2023-02-23 05:00:00,1974.5100922238869,12.809877605933195,39.41787855106489
2023,Pacific,6903055,90069,-42.04319974681893,-73.92045110365964,2023-06-23 12:00:00,143.7032845256936,27.400937858996105,38.55369344578281
2023,Pacific,6903010,90070,-27.15611297793845,-150.0089149215638,2023-03-15 17:00:00,1669.0449830361658,-0.1555061224687492,31.00197961311545
2023,Pacific,6903055,90071,12.230358123885992,-79.79923025193182,2023-09-22 11:00:00,1707.4925366575908,-1.5201859611502546,35.8249713840074
2023,Pacific,6903055,90072,5.659604851370915,-87.1789027464779,2023-08-01 06:00:00,1805.29508188291,23.010555270562488,31.998114550602683
2023,Pacific,6902746,90073,-24.3804135401702,-125.6313004092677,2023-05-22 15:00:00,1309.6798300463977,14.86464599420828,32.67862404834194
2023,Pacific,6903010,90074,44.23769433560541,-111.16101803441832,2023-09-09 01:00:00,1038.523644275113,8.73895881471526,39.96667530828869
2023,Pacific,6902750,90075,-46.15401476868031,-166.7424362454185,2023-03-25 21:00:00,1259.8585806802498,6.710484887315799,37.0001149037673
2023,Pacific,6903001,90076,-43.79721799067709,-144.20958974174016,2023-07-13 00:00:00,930.0018352701474,25.82245152816869,36.63039405400008
2023,Pacific,6903010,90077,-18.646433559468043,-142.9318805843312,2023-05-17 14:00:00,1359.9190953675204,6.485294020163058,30.86554285582296
2023,Pacific,6903055,90078,-9.583939259825584,-86.99059179343824,2023-03-29 19:00:00,325.7778640261808,18.67496351886484,37.752293156120544
2023,Pacific,6903001,90079,33.24213363643136,-153.1809116256546,2023-05-22 06:00:00,1773.3108613882628,14.9416595461986,37.53144900042857
2023,Pacific,6902750,90080,-31.718156990752146,-92.063894519692,2023-01-31 15:00:00,1793.8094853621326,23.99441686668208,39.94581616263635
2023,Pacific,6903010,90081,39.55030057182067,-122.9530820299712,2023-08-27 23:00:00,1078.7604680669929,6.432660566527595,32.71606134063831
2023,Pacific,6903010,90082,-31.809734858728557,-109.34607697659182,2023-07-03 14:00:00,684.7347766988067,20.42163294890867,37.92849411858964
2023,Pacific,6903010,90083,-29.891214483121004,-74.494861766461,2023-12-02 19:00:00,353.5983278070638,1.680824881585325,31.707542086499657
2023,Pacific,6903055,90084,-50.90522227067689,-143.89595899565398,2023-08-21 03:00:00,1157.3676519282456,13.046052777280115,37.92862191745887
2023,Pacific,6902750,90085,54.78512507836629,-77.75046136129511,2023-09-14 08:00:00,706.0679909074425,1.312282913953104,30.704199578883447
2023,Pacific,6903055,90086,-15.200211004440256,-138.47665271947508,2023-03-05 23:00:00,209.01093474059,14.927344924931829,37.393126834733394
2023,Pacific,6902746,90087,50.40939027714461,-157.07517948297212,2023-09-30 14:00:00,261.3581365380613,30.040611656858275,39.054864229547086
2023,Pacific,6903010,90088,-1.1052745761305331,-93.21201131050567,2023-11-26 02:00:00,1933.952824182777,-1.9061619536710572,31.164241217245188
2023,Pacific,6903001,90089,-30.414286379477534,-157.49531191668302,2023-12-04 14:00:00,1596.1533872983184,22.8078714040926,37.10758577579832
2023,Pacific,6903010,90090,-23.367989782713074,-71.9419945896895,2023-08-07 08:00:00,87.7050892289255,34.78731186986359,31.00863410979713
2023,Pacific,6903001,90091,26.773685851254413,-114.12565592967448,2023-10-22 15:00:00,146.5420225619427,15.884475330710483,30.103470300662742
2023,Pacific,6902746,90092,-48.39586483205173,-112.81492373567684,2023-06-19 08:00:00,1605.952834394402,33.89903890947596,31.14165492045305
2023,Pacific,6902750,90093,-3.328636221369969,-81.42474130163576,2023-10-18 06:00:00,876.9362051702578,2.870398160332554,38.16857514248222
2023,Pacific,6903001,90094,6.882461926772223,-100.85101066159636,2023-11-21 11:00:00,1108.9384895922144,28.60823260397622,38.88303475738627
2023,Pacific,6902750,90095,24.696892461866057,-80.23017845420233,2023-05-05 09:00:00,626.7046100954892,30.31243587574027,37.43445037058024
2023,Pacific,6903055,90096,-9.380142800933868,-152.301668667755,2023-09-14 17:00:00,317.8145519751048,8.37523760653981,33.63862146963599
2023,Pacific,6903055,90097,54.60270969355764,-138.2911924782337,2023-09-13 19:00:00,1785.030149944213,10.203638940015338,36.623113896964846
2023,Pacific,6903001,90098,58.58313246370885,-144.2017658907914,2023-08-23 21:00:00,565.2022746858889,12.689420426855529,32.019461809474755
2023,Pacific,6902750,90099,55.26944674144184,-73.2967871401324,2023-01-17 12:00:00,877.2540268230007,20.92957810728653,31.92924635312047
2023,Pacific,6902750,90100,28.746003992580583,-147.48735492019873,2023-07-17 01:00:00,803.2987296033815,11.999714556560692,35.9942132868152
2023,Pacific,6903001,90101,-39.63740535843875,-77.51247708590215,2023-12-27 16:00:00,1637.9111371309805,9.006822245961265,37.78509722522633
2023,Pacific,6902750,90102,-27.104882914012407,-124.81476646874717,2023-06-06 00:00:00,176.98405262140037,25.745512305177314,39.05752072354939
2023,Pacific,6902746,90103,53.76788455244251,-99.94524911008835,2023-04-06 09:00:00,198.1116402314613,33.928527376793674,37.26603293573904
2023,Pacific,6903010,90104,-0.674360398852059,-138.55353926824355,2023-04-16 04:00:00,12.169391309975408,12.568151152091868,35.63152549055733
2023,Pacific,6903055,90105,-21.17118444498448,-87.44993867843186,2023-01-21 03:00:00,1688.936946430337,30.32154734318352,36.26822571451776
2023,Pacific,6903055,90106,33.2340469563418,-75.74289328287527,2023-01-05 13:00:00,1037.329006079876,13.87207582077392,30.656671155175957
2023,Pacific,6902750,90107,54.27036503257372,-126.34547993899824,2023-04-01 19:00:00,1627.7335530022128,-1.6829243872071005,37.52869337315811
2023,Pacific,6902746,90108,-18.325207526099213,-117.55809477702886,2023-11-23 06:00:00,175.5150049167855,19.844884626193537,33.67555755538801
2023,Pacific,6902746,90109,-52.31240015511092,-136.06146248764733,2023-07-10 05:00:00,1211.7116072193112,-0.438896917250245,34.76660864191405
2023,Pacific,6903010,90110,19.39899570170913,-148.33631444431992,2023-04-07 15:00:00,1654.395571797005,28.359689281530034,36.81992370115807
2023,Pacific,6903055,90111,-18.046160267645035,-138.81068443978015,2023-09-11 17:00:00,1856.5152008816815,1.2684410086717728,38.98669278956647
2023,Pacific,6903055,90112,40.425201122486456,-168.1105870611637,2023-11-21 22:00:00,692.5266977709248,34.12305674727132,35.73661350389533
2023,Pacific,6903055,90113,8.126606813372163,-74.29400937543544,2023-11-02 11:00:00,1663.4880535961995,10.906223189100892,32.40341247644222
2023,Pacific,6903001,90114,-43.87604539180905,-122.68183296345384,2023-12-28 17:00:00,1902.4244186135195,-0.5803771295053313,39.39221419593493
2023,Pacific,6903055,90115,28.00773020983624,-72.78868826867605,2023-10-10 14:00:00,1914.2376262001555,30.95765893898264,33.86622013338198
2023,Pacific,6903055,90116,13.52993877621391,-158.97951498968786,2023-08-19 17:00:00,13.710214127210074,21.010793240483764,30.30629015675164
2023,Pacific,6903055,90117,-51.34908870563733,-135.9893681355475,2023-03-23 20:00:00,1527.3525776808062,2.037459176710657,38.93417201135869
2023,Pacific,6902750,90118,-20.5625555203256,-135.03271142105325,2023-08-22 06:00:00,837.533346762301,34.21614659700665,36.70911373015112
2023,Pacific,6903055,90119,-20.30928668607931,-156.11591962466665,2023-10-26 20:00:00,1368.6346684946814,9.627022761479184,30.288053529193128
2023,Pacific,6903010,90120,6.021342799259713,-86.79227718159935,2023-06-26 23:00:00,1327.8426252343895,29.104929269822552,33.332202050312794
2023,Pacific,6902750,90121,44.621389263787066,-97.83723639046572,2023-11-17 06:00:00,38.76559915680389,13.401768403774518,32.252073280406606
2023,Pacific,6902746,90122,-58.8947846464944,-160.38452522902537,2023-08-23 22:00:00,469.5452644825296,30.771663632345245,30.538669463745737
2023,Pacific,6903010,90123,-38.30930563688831,-127.98756870280656,2023-06-28 09:00:00,115.11011586737484,31.014980819008137,32.23331578984361
2023,Pacific,6903010,90124,-26.970585996253227,-141.26353340776254,2023-07-11 15:00:00,798.5980431755238,19.08912105024494,30.818989250200943
2023,Pacific,6902750,90125,-19.8609203652348,-111.73236120599712,2023-01-22 06:00:00,1648.3802832972688,9.234968416505598,34.668288097490304
2023,Pacific,6903010,90126,31.969083279550787,-153.81821559510843,2023-06-23 15:00:00,492.3037739928696,0.032109701252728,31.42926146109624
2023,Pacific,6903010,90127,2.8655255822068355,-105.25498036175613,2023-02-13 00:00:00,568.3506153803484,1.29283367548773,34.224673988478514
2023,Pacific,6903010,90128,8.399454879223597,-79.40725941081382,2023-12-07 16:00:00,767.5631873082535,10.745726622631734,33.209560565415615
2023,Pacific,6903055,90129,43.22207077596207,-128.43661453255,2023-03-20 12:00:00,618.5108502134577,27.963487969469117,37.830962801195966
2023,Pacific,6903055,90130,-44.07643180762409,-107.20688377177252,2023-10-02 09:00:00,823.4070199478907,27.45711536855022,34.63506906190984
2023,Pacific,6902746,90131,-23.725724810054544,-155.03747891560278,2023-09-25 11:00:00,1245.2543025615792,5.789718389794284,37.849630910072754
2023,Pacific,6903001,90132,39.593484454631366,-105.40101169653153,2023-05-08 02:00:00,1730.9040948766194,28.131430951786204,37.90925670501229
2023,Pacific,6902746,90133,-18.6883992261468,-96.60498128620988,2023-06-25 04:00:00,996.886509775619,21.019837980225688,38.16483697616731
2023,Pacific,6903001,90134,-58.67755159967382,-110.87344314484776,2023-07-08 06:00:00,973.3701367522513,11.37812342368801,37.998433288678925
2023,Pacific,6903010,90135,35.66798918277968,-91.648118724427,2023-01-26 10:00:00,1913.2445267687367,26.833958111972223,31.43665631896551
2023,Pacific,6902750,90136,32.628831182745074,-105.0052912531844,2023-12-22 09:00:00,738.3964081763945,28.32664472205969,34.526982236451914
2023,Pacific,6903001,90137,31.579692435614405,-135.18610563637208,2023-12-30 06:00:00,1701.62691288814,33.003709700188814,33.28939107048241
2023,Pacific,6903001,90138,54.3644733634894,-125.91006468397156,2023-03-04 22:00:00,1789.3055609389362,26.959563093486786,33.48190750778161
2023,Pacific,6903001,90139,-56.256467470367575,-105.91184119255313,2023-11-26 10:00:00,833.4928721066149,6.532941603195736,35.98291425055253
2023,Pacific,6903055,90140,-29.943893801684425,-116.12818936378169,2023-04-07 15:00:00,478.126656614772,17.09161460110048,34.53609507804178
2023,Pacific,6903010,90141,48.512421558236085,-113.1057078778696,2023-06-04 21:00:00,109.71165610614597,11.275140891241012,32.26039102280682
2023,Pacific,6903010,90142,-28.30413563586809,-71.974779638591,2023-12-26 07:00:00,801.7898128309448,28.01119833170789,39.45717350422138
2023,Pacific,6902750,90143,41.09723059652127,-116.39817372740706,2023-10-08 12:00:00,27.63901635556776,-1.1501527607414004,36.44445493641214
2023,Pacific,6903001,90144,-52.20246010674303,-108.15402328252875,2023-05-26 23:00:00,1192.0505182553454,21.886881403693696,31.427646875631225
2023,Pacific,6902750,90145,9.202629343404212,-127.0786636796561,2023-06-01 14:00:00,374.2928324182391,31.22322340261464,35.73815552268319
2023,Pacific,6902750,90146,-0.4073188287397471,-85.56113958204965,2023-04-18 21:00:00,717.3816491843442,4.347280052078402,38.277622841335415
2023,Pacific,6903055,90147,14.04407611364607,-144.29701459930018,2023-02-11 11:00:00,1158.5651106882915,6.726678066039051,39.020093919724864
2023,Pacific,6903001,90148,-3.553956275332069,-83.9991565305729,2023-11-19 12:00:00,1714.8574512015314,8.997711853583212,35.898012312252895
2023,Pacific,6903010,90149,3.061977069358612,-95.83523401415096,2023-09-27 09:00:00,1057.8737390597769,12.602853071177588,34.83331280365096
2023,Pacific,6903055,90150,-32.1413030411188,-168.87496565683165,2023-01-13 11:00:00,625.9558455176799,31.08177928246196,36.28529744705922
2023,Pacific,6902746,90151,-58.66033900114496,-140.5572520663792,2023-01-22 18:00:00,1724.8948080945072,23.81276591719309,38.45353581704739
2023,Pacific,6903010,90152,3.6928277745630993,-164.55397410051904,2023-03-29 22:00:00,560.9955646514286,-0.7405232053857769,36.01491844588818
2023,Pacific,6903010,90153,14.739642382886077,-151.15827845255535,2023-04-10 11:00:00,1995.3817663858208,2.489218712592413,34.50815244647321
2023,Pacific,6903010,90154,-1.8156812124477213,-99.6818701892901,2023-08-07 09:00:00,1993.6751072971372,31.61002585741297,38.743949733607714
2023,Pacific,6903010,90155,56.49116654627261,-80.31406690277964,2023-04-18 04:00:00,1855.0725615850413,4.050851514668005,35.655950853649074
2023,Pacific,6902750,90156,-39.71578011523098,-85.62801579929756,2023-02-09 04:00:00,415.0147450458615,7.499145389633275,30.97953720632299
2023,Pacific,6903055,90157,13.22264804078914,-72.16329809017321,2023-07-11 01:00:00,295.6390074228272,10.24785076736363,36.50541932813145
2023,Pacific,6902750,90158,-58.1168872291814,-167.9756882006415,2023-10-10 14:00:00,79.12959682629395,16.594611178813395,32.37078791041432
2023,Pacific,6903001,90159,-23.73083577037447,-93.09743070286012,2023-12-30 20:00:00,1801.5641128094892,21.76094214236708,33.68430620754573
2023,Pacific,6903010,90160,2.264959894001784,-105.2076988513098,2023-10-09 00:00:00,1818.2939994683543,13.40753307878467,36.6130530151688
2023,Pacific,6902746,90161,12.12756901544715,-88.71327645279874,2023-12-26 19:00:00,650.2332325073636,19.627540864438757,35.31040026431151
2023,Pacific,6903001,90162,-36.43855753751235,-120.99951519293288,2023-04-09 05:00:00,1878.725383426677,31.915054135413666,38.7124510276693
2023,Pacific,6903001,90163,45.99563879028241,-101.41586731080127,2023-02-06 19:00:00,323.9104437384472,1.1689298421689411,34.6666094177578
2023,Pacific,6902746,90164,30.286919122811184,-92.47451294161571,2023-07-03 16:00:00,1076.51942651452,2.389648666907453,32.502226217360175
2023,Pacific,6903055,90165,49.08440196377903,-146.69177237594053,2023-07-15 13:00:00,667.0588875385932,21.74420812791409,36.288285725463055
2023,Pacific,6903001,90166,36.46383053109747,-143.04914428079357,2023-10-05 13:00:00,1085.2348981926814,26.68153694226174,34.71042908784552
2023,Pacific,6903001,90167,-4.142964207442155,-96.1629246595743,2023-05-11 03:00:00,208.56217014438224,32.9676758023584,35.29977073578997
2023,Pacific,6903001,90168,29.076968005387695,-145.46432344769408,2023-04-28 21:00:00,798.8146673672092,32.15536039025906,30.315903164645224
2023,Pacific,6902750,90169,-7.92902695466438,-136.32752974593677,2023-08-07 02:00:00,1392.1097713956394,6.873162695833905,30.37182496089865
2023,Pacific,6903001,90170,-20.20472065432776,-91.7039248076194,2023-12-16 18:00:00,428.75547740950816,25.44003309718789,36.20978719704706
2023,Pacific,6903055,90171,53.95326083086077,-110.54666079743124,2023-06-19 14:00:00,459.9920896303635,13.845384726005497,35.45496361148491
2023,Pacific,6902746,90172,-46.53640355972476,-109.53026873201918,2023-10-30 04:00:00,1077.497419477251,19.42128012495267,34.25918036760716
2023,Pacific,6903001,90173,-39.08611338973387,-146.2798850765264,2023-07-04 08:00:00,1590.156176294592,-1.4329074201518892,33.45431599874035
2023,Pacific,6903001,90174,-8.820016149742813,-153.77694762703803,2023-10-25 11:00:00,1326.585789715262,33.21428402228892,32.588106898802145
2023,Pacific,6902750,90175,-14.24383775333149,-121.04367194304832,2023-12-11 05:00:00,483.3611238619981,32.09834207552952,35.835329090271145
2023,Pacific,6903010,90176,27.81739624406605,-155.56256607198858,2023-11-05 11:00:00,1753.1652475757344,31.90474125108988,33.838314662012934
2023,Pacific,6902750,90177,12.296361926280028,-103.49117359849404,2023-03-23 22:00:00,1288.974682300867,33.67670644078956,39.18911066147271
2023,Pacific,6903010,90178,31.3705334990608,-135.4301939073801,2023-05-01 10:00:00,285.75915253854856,0.1351750343442259,38.97603643854356
2023,Pacific,6902750,90179,-42.15822414663854,-148.88543441542782,2023-05-18 14:00:00,195.6732482357191,31.896317439249597,31.53534067548792
2023,Pacific,6902746,90180,9.645696025355576,-77.55522900786299,2023-02-18 21:00:00,452.3648237993629,4.230978410318911,38.32963575540642
2023,Pacific,6902750,90181,-2.4422947659116403,-87.15529642988088,2023-10-06 03:00:00,817.8265806183076,1.3617987986336249,34.42342773673113
2023,Pacific,6903010,90182,13.206372533874472,-118.45427172081187,2023-11-15 12:00:00,139.91107084557262,15.719630624201836,34.1941731993313
2023,Pacific,6902750,90183,-21.4536116975846,-167.86698247953447,2023-11-16 13:00:00,213.74723997102876,33.26840307428844,30.7446410215525
2023,Pacific,6903055,90184,-11.809309077714914,-81.18961319850031,2023-01-10 14:00:00,360.022400493311,18.521461040807733,33.71677555261731
2023,Pacific,6903055,90185,13.66758516426586,-73.61961774527437,2023-12-03 15:00:00,477.4495519532891,24.66672474790559,37.89381551142216
2023,Pacific,6903010,90186,-34.86465981056169,-137.26178720699806,2023-02-02 02:00:00,941.4170531300364,9.783694844950878,32.26219770549045
2023,Pacific,6903010,90187,-13.419780326583757,-140.24127031204995,2023-09-14 07:00:00,660.2573171154872,25.866135063381847,36.52110198287669
2023,Pacific,6903001,90188,55.5933837596823,-127.93430402445313,2023-11-12 08:00:00,1657.21632416927,1.0350611509043866,37.949562925154254
2023,Pacific,6903001,90189,5.151018263230952,-117.17710986072474,2023-09-12 22:00:00,103.91256694473915,21.315213242494536,36.18867855354871
2023,Pacific,6902750,90190,58.49034376119951,-134.20763352254323,2023-12-19 11:00:00,286.70227874492093,20.16471174864684,30.6548710307956
2023,Pacific,6903055,90191,-24.219308001864206,-100.5434115407331,2023-10-29 04:00:00,64.02493240223106,13.985108184315392,31.760343854020338
2023,Pacific,6903001,90192,-0.7152231813688061,-112.85598778649197,2023-08-24 02:00:00,828.7119768110687,-1.3786926933499122,35.8308877479908
2023,Pacific,6903055,90193,16.766624032527915,-85.28774035681909,2023-03-08 05:00:00,306.8800583218665,31.94712837848811,34.23846509786304
2023,Pacific,6902750,90194,-24.29701061397396,-164.47053062394346,2023-08-21 18:00:00,585.4552204941648,4.981815055943695,34.862000161736894
2023,Pacific,6902746,90195,40.45119452664922,-91.56975065602556,2023-01-28 08:00:00,1413.342345676764,-0.4503641949861121,37.04637912371018
2023,Pacific,6903055,90196,-16.36666632709141,-130.75593995967066,2023-01-18 00:00:00,1917.3395902603336,34.06300677715996,31.82235621214374
2023,Pacific,6903010,90197,5.634000307635532,-88.92329443710311,2023-04-05 05:00:00,1653.6754890065931,8.729029514076178,32.04761783301893
2023,Pacific,6902750,90198,28.97149029900193,-73.31328608682414,2023-02-27 07:00:00,784.6157159470781,33.07763993750101,38.37642210622568
